Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR2040337,2017-07-24 07:42:39,2017-07-29 07:50:07,9687447,1743740460,9687447,180,908,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040337.sralite.1,ERX2099394,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829399,SAMEA104170381,simple,3848,Glycine soja,SAMEA104170381,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,B410F120D252E14327F8392393C9D00C,513F0290FB82D2FA4F7198914FDDEDCB
ERR2040338,2017-07-24 07:42:39,2017-07-30 08:34:48,11286002,2031480360,11286002,180,1422,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040338.sralite.1,ERX2099395,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829400,SAMEA104170382,simple,3848,Glycine soja,SAMEA104170382,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,EB09AA7DC5E04B0E6BA34C227E6F8AFE,DC318193649A5126BFC19B4281F9FBA3
ERR2040339,2017-07-24 07:42:39,2017-07-30 08:35:15,11435516,2058392880,11435516,180,1441,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040339.sralite.1,ERX2099396,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829401,SAMEA104170383,simple,3848,Glycine soja,SAMEA104170383,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,65200A5ACAA3F651EFC4C170BC4F728A,D63B835585B83331B9095D9EE2BAD8C8
ERR2040340,2017-07-24 07:42:39,2017-07-30 08:35:13,11884465,2139203700,11884465,180,1501,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040340.sralite.1,ERX2099397,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829402,SAMEA104170384,simple,3848,Glycine soja,SAMEA104170384,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5BED26B9D5E1A77F7637B9503B4448EC,5D2E925E46B0157274FA486E56B346D9
ERR2040341,2017-07-24 07:42:39,2017-07-30 08:36:06,12630015,2273402700,12630015,180,1594,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040341.sralite.1,ERX2099398,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829403,SAMEA104170385,simple,3848,Glycine soja,SAMEA104170385,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,2F340337A66369EB5398131CCC177B57,12EA1DD89D98A54E0705B10BE257A688
ERR2040342,2017-07-24 07:42:39,2017-07-29 07:50:19,9061923,1631146140,9061923,180,1149,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040342.sralite.1,ERX2099399,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829404,SAMEA104170386,simple,3848,Glycine soja,SAMEA104170386,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,F108A388746DEC2A9B57E4835BC32910,FBD1B7E1C07198407BE7581BE0E8C062
ERR2040343,2017-07-24 07:42:39,2017-07-30 08:36:07,11840557,2131300260,11840557,180,1494,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040343.sralite.1,ERX2099400,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829405,SAMEA104170387,simple,3848,Glycine soja,SAMEA104170387,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0CD4459143ED94B2429F79A404CD2F62,1DF8A0057BE308CF946D2A1BBA22808D
ERR2040344,2017-07-24 07:42:39,2017-07-30 08:36:52,12126409,2182753620,12126409,180,1508,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040344.sralite.1,ERX2099401,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829406,SAMEA104170388,simple,880440,Acacia pycnantha,SAMEA104170388,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,C8E0CF4929C55D2A82C1606235A288EA,A0A953E02DA771506E5BC8ABE288B2F8
ERR2040345,2017-07-24 07:42:39,2017-07-30 08:37:45,17128705,3083166900,17128705,180,1970,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040345.sralite.1,ERX2099402,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829407,SAMEA104170389,simple,880440,Acacia pycnantha,SAMEA104170389,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,72582768C27EFD6A6894FF3F59D41FE4,2F6C0961BD112483FBC922A5577B4378
ERR2040346,2017-07-24 07:42:39,2017-07-30 08:37:27,14403842,2592691560,14403842,180,1676,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040346.sralite.1,ERX2099403,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829408,SAMEA104170390,simple,158324,Astragalus propinquus,SAMEA104170390,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,F2423019D4E0BCA0BBA103CD82EB5D9C,BF9EEDE7B8A9890619991AE042633F1A
ERR2040347,2017-07-24 07:42:39,2017-07-30 08:38:33,15776087,2839695660,15776087,180,1840,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040347.sralite.1,ERX2099404,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829409,SAMEA104170391,simple,66096,Gleditsia sinensis,SAMEA104170391,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0839BFE972230526EACF239CEDE7304F,93B1A5A9E3A2E9E77FA50F693772A1E3
ERR2040348,2017-07-24 07:42:39,2017-07-30 08:39:31,14157616,2548370880,14157616,180,1748,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040348.sralite.1,ERX2099405,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829410,SAMEA104170392,simple,1120440,Acacia argyrophylla,SAMEA104170392,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,84522E06CAA4EE8477BB0C70ADBF7D06,1F33D28E6E800BFA729244A47E3F5FF6
ERR2040349,2017-07-24 07:42:39,2017-07-29 07:50:33,10211820,1838127600,10211820,180,1119,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040349.sralite.1,ERX2099406,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829411,SAMEA104170393,simple,3505,Betula pendula,SAMEA104170393,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0601B034ECBF29BBA15D37BFC8C28A29,11767B3BBFEE990594188AD317E49F46
ERR2040350,2017-07-24 07:42:39,2017-07-30 08:38:54,11174329,2011379220,11174329,180,1199,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040350.sralite.1,ERX2099407,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829412,SAMEA104170394,simple,3523,Casuarina equisetifolia,SAMEA104170394,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,18305E3074AFCC6EBA4BF5D1F1C459BC,DB95886B2B2A969742A24E729A753BF4
ERR2040351,2017-07-24 07:42:39,2017-07-30 08:39:39,14295363,2573165340,14295363,180,1717,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040351.sralite.1,ERX2099408,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829413,SAMEA104170395,simple,28930,Fagus sylvatica,SAMEA104170395,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,8161A3B6405EA47470F9A8E96B9A2426,4C9AC5238B6B5708A45F27B853BA595C
ERR2040352,2017-07-24 07:42:39,2017-07-30 08:40:32,17099800,3077964000,17099800,180,1912,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040352.sralite.1,ERX2099409,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829414,SAMEA104170396,simple,262619,Quercus shumardii,SAMEA104170396,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,49A54765AE2F65C764953BD8F5BA4CC8,CEE99BB4E4A158054830B3BAE8E352EF
ERR2040353,2017-07-24 07:42:39,2017-07-30 08:41:21,15616958,2811052440,15616958,180,1866,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040353.sralite.1,ERX2099410,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829415,SAMEA104170397,simple,167378,Castanea pumila,SAMEA104170397,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,52E64B3EBA0EA619C91016624CF5BEDF,848A5800F2BDF749C90E1161D55087F7
ERR2040354,2017-07-24 07:42:39,2017-07-29 07:51:56,11839804,2131164720,11839804,180,1438,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040354.sralite.1,ERX2099411,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829416,SAMEA104170398,simple,103480,Castanea crenata,SAMEA104170398,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,175FEE0154055097392136C1F57FB3F3,CDB6B27C95669B0133C5FB55FE4B864F
ERR2040355,2017-07-24 07:42:39,2017-07-29 07:50:53,5161679,929102220,5161679,180,564,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR002/040/ERR2040355/ERR2040355.sralite.1,ERX2099412,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829417,SAMEA104170399,simple,16719,Juglans nigra,SAMEA104170399,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,F8F5D64A9A42F4E0BBBA106E7E81C580,9A23611D5518A6473DA2C82838DC0470
ERR2040356,2017-07-24 07:42:39,2017-07-30 08:42:12,14667301,2640114180,14667301,180,1766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040356.sralite.1,ERX2099413,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829418,SAMEA104170400,simple,13403,Carya glabra,SAMEA104170400,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0C8B37FBA2F536533367CF1F887A8360,51AA2BB79D3E2807CA18622FDF1A5924
ERR2040357,2017-07-24 07:42:39,2017-07-29 07:51:12,13477118,1994613464,13477118,148,963,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR002/040/ERR2040357/ERR2040357.sralite.1,ERX2099414,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina Genome Analyzer II,ERP023948,PRJEB21674,,393814,ERS1829419,SAMEA104170401,simple,3510,Morella cerifera,SAMEA104170401,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,425BB4DA7FF0C3307A936AC7EBB56417,B14164870C5AC1937622012558CD2A72
ERR2040358,2017-07-24 07:42:39,2017-07-29 07:51:37,13333334,2400000120,13333334,180,1437,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040358.sralite.1,ERX2099415,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829420,SAMEA104170402,simple,28948,Nothofagus obliqua,SAMEA104170402,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,693C43310B5CD4671A1EB1C89A4D9C5F,774374868DCE19AEF158091363B51CAD
ERR2040359,2017-07-24 07:42:39,2017-07-29 07:52:09,10383056,1868950080,10383056,180,1336,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040359.sralite.1,ERX2099416,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829421,SAMEA104170403,simple,198777,Mammea americana,SAMEA104170403,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0AB6DB131F9181FEA93E3310A8AD1043,45594B352B71C669C1861E03EC744DC7
ERR2040360,2017-07-24 07:42:39,2017-07-30 08:41:22,13487271,2427708780,13487271,180,1529,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040360.sralite.1,ERX2099417,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829422,SAMEA104170404,simple,22978,Chrysobalanus icaco,SAMEA104170404,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,333842CD0393EB5BCDEA53DFC5558015,EB205D07DF09AEAD66B8FB044AC4B686
ERR2040361,2017-07-24 07:42:39,2017-07-29 07:52:23,9280294,1670452920,9280294,180,1111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040361.sralite.1,ERX2099418,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829423,SAMEA104170405,simple,163927,Geobalanus oblongifolius,SAMEA104170405,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,517AE83A3F13A019D01E7D18A9E6A109,1884DE05B0DD43EC4905FD0051B434B9
ERR2040362,2017-07-24 07:42:39,2017-07-29 07:52:40,9378587,1688145660,9378587,180,999,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040362.sralite.1,ERX2099419,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829424,SAMEA104170406,simple,1009475,Garcinia oblongifolia,SAMEA104170406,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,DC4271E9E3626C0EB31BDB3137EDF74B,452856F0F42423C4E62A2EB475C90454
ERR2040363,2017-07-24 07:42:39,2017-07-30 08:42:30,14835664,2670419520,14835664,180,1538,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040363.sralite.1,ERX2099420,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829425,SAMEA104170407,simple,469932,Garcinia livingstonei,SAMEA104170407,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,58B1C49BA5CF7F91B085ED035A79E03B,F897B5B131E732B8F05E619218AE5045
ERR2040364,2017-07-24 07:42:39,2017-07-29 07:53:00,11041065,1987391700,11041065,180,1107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040364.sralite.1,ERX2099421,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829426,SAMEA104170408,simple,3988,Ricinus communis,SAMEA104170408,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0B56D8C801F55D577154D5F03F93475E,6C45947D8FF9116161214858445C613F
ERR2040365,2017-07-24 07:42:39,2017-07-30 08:42:42,17157647,2539331756,17157647,148,1180,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040365.sralite.1,ERX2099422,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina Genome Analyzer II,ERP023948,PRJEB21674,,393814,ERS1829427,SAMEA104170409,simple,316880,Manihot grahamii,SAMEA104170409,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,E9DC8722AA9C2523956D37154C54D479,74B5CA7DADE144917597C1DE4F7CA784
ERR2040366,2017-07-24 07:42:39,2017-07-30 08:44:09,12584127,2265142860,12584127,180,1498,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040366.sralite.1,ERX2099423,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829428,SAMEA104170410,simple,497687,Croton tiglium,SAMEA104170410,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,84A92A60A7BAE909828E7C6853D5E447,EA32A658ADF336DBACBDE9611E3B3C38
ERR2040367,2017-07-24 07:42:39,2017-07-29 07:53:19,11819384,2127489120,11819384,180,1128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040367.sralite.1,ERX2099424,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829429,SAMEA104170411,simple,273621,Euphorbia pekinensis,SAMEA104170411,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0FDD98AB7577B67FD491EBF008D93377,7D2A2FD1916838FDC2BFCECE131A2EEE
ERR2040368,2017-07-24 07:42:39,2017-07-29 07:53:44,9586844,1725631920,9586844,180,979,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040368.sralite.1,ERX2099425,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829430,SAMEA104170412,simple,316811,Euphorbia mesembryanthemifolia,SAMEA104170412,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,7912B3CFF573C4DD49FC1D6E309B0277,4BC2B49A58AB9BC959C652C7F7399F16
ERR2040369,2017-07-24 07:42:39,2017-07-29 07:53:52,12031795,2165723100,12031795,180,1169,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040369.sralite.1,ERX2099426,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829431,SAMEA104170413,simple,316811,Euphorbia mesembryanthemifolia,SAMEA104170413,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,CD1F1C24D6445F809F89C3FFEC30DB1B,BAF46FDB68BA32EC08BC10CED0A52BDA
ERR2040370,2017-07-24 07:42:39,2017-07-29 07:54:29,13675302,2461554360,13675302,180,1467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040370.sralite.1,ERX2099427,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829432,SAMEA104170414,simple,65561,Hypericum perforatum,SAMEA104170414,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0D8BDBBAEAF0F910FFBF471713E70432,6AAAAFD9FF023EC26B09017BEAB32E75
ERR2040371,2017-07-24 07:42:39,2017-07-29 07:54:34,9460442,1702879560,9460442,180,1015,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR002/040/ERR2040371/ERR2040371.sralite.1,ERX2099428,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829433,SAMEA104170415,simple,559336,Linum grandiflorum,SAMEA104170415,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,3A86A75523CFA7AC17977EC80E4E26E1,077600A22636FE047D047AF3DB061362
ERR2040372,2017-07-24 07:42:39,2017-07-30 08:43:55,13198578,2375744040,13198578,180,1554,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040372.sralite.1,ERX2099429,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829434,SAMEA104170416,simple,4006,Linum usitatissimum,SAMEA104170416,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,F1F2BCF4A5386E3D2C75B524806BEBB6,A6247DB544F2F43DEA37E63D75AA0D4F
ERR2040373,2017-07-24 07:42:39,2017-07-29 07:55:08,14069177,2532451860,14069177,180,1657,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040373.sralite.1,ERX2099430,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829435,SAMEA104170417,simple,4006,Linum usitatissimum,SAMEA104170417,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,3B46D06CA7FFBD0D5864CEA475346D87,097ADCBE148085F1AD9EB054F7A1697C
ERR2040374,2017-07-24 07:42:39,2017-07-29 07:55:24,14278514,2570132520,14278514,180,1682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040374.sralite.1,ERX2099431,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829436,SAMEA104170418,simple,4006,Linum usitatissimum,SAMEA104170418,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5112412E2EB794F41D7E1B4FF730685B,267DB4621A9EADFCD6FE61BB03A1C38B
ERR2040375,2017-07-24 07:42:39,2017-07-30 08:44:21,14825299,2668553820,14825299,180,1782,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040375.sralite.1,ERX2099432,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829437,SAMEA104170419,simple,586379,Linum hirsutum,SAMEA104170419,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,77422082D1C3171FD2739CC7764DB60C,12A900A673061D7B5FE009417737C9E9
ERR2040376,2017-07-24 07:42:39,2017-07-30 08:46:03,14597699,2627585820,14597699,180,1750,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040376.sralite.1,ERX2099433,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829438,SAMEA104170420,simple,586382,Linum lewisii,SAMEA104170420,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,48EF483EAF1432E6808B834B9A12307B,F5D79F6E3715F0D2B8816F60EEE6F7FC
